date,time,ng,nf,sg,sf,remarks
1,5:20,2,19,2,5,
2,2:42,2,11,6,17,
3,,,,,,C
4,5:10,0,0,4,43,
5,,,,,,R-C
6,,,,,,C
7,5:40,0,0,5,66,
8,2:50,0,0,5,67,
9,2:10,0,0,5,55,
10,2:30,0,0,3,48,
11,5:02,0,0,3,21,
12,4:21,0,0,3,11,
13,,,,,,C
14,,,,,,C
15,2:30,2,9,1,9,
16,3:40,2,13,1,9,
17,2:40,1,10,2,12,
18,2:38,1,12,4,14,
19,3:50,1,15,3,5,
20,3:01,1,17,2,4,
21,3:07,1,19,1,8,
22,,,,,,M
23,2:46,1,5,1,5,
24,,,,,,R
25,1:45,2,6,2,15,
26,3:00,2,6,2,17,
27,1:58,1,2,3,15,
28,1:00,1,2,3,19,
29,,,,,,R
30,2:44,3,13,2,14,
31,1:58,4,11,2,14,
