date,time,ng,nf,sg,sf,remarks
1,,,,,,C
2,2:40,8,26,3,11,
3,3:50,6,17,5,28,
4,2:10,5,21,6,32,
5,,,,,,M
6,,,,,,M
7,,,,,,M
8,,,,,,M
9,,,,,,M
10,,,,,,C
11,,,,,,C
12,2:20,2,12,7,36,
13,3:40,2,18,5,29,
14,,,,,,C
15,4:55,4,14,5,18,
16,,,,,,R
17,1:20,8,45,3,13,
18,2:20,5,23,2,3,
19,,,,,,C
20,,,,,,C
21,3:20,6,30,2,5,
22,3:45,5,23,2,5,X
23,1:50,7,23,2,5,X
24,2:35,7,43,1,4,X
25,2:40,7,84,1,4,
26,3:50,7,90,2,9,X
27,5:00,8,93,2,9,
28,3:00,7,89,2,11,
29,2:30,6,90,2,14,X
30,2:25,8,70,3,17,
31,2:00,8,56,2,22,X
