date,time,ng,nf,sg,sf,remarks
1,,,,,,C
2,3:49,5,44,4,29,
3,3:20,6,50,5,43,
4,,,,,,M
5,4:26,6,46,9,80,
6,3:48,6,35,9,96,
7,,,,,,R
8,,,,,,C
9,4:00,3,17,7,59,
10,,,,,,R
11,,,,,,M
12,3:25,2,6,7,108,
13,3:34,3,9,6,71,
14,3:09,2,4,6,58,
15,3:30,1,2,6,37,
16,,,,,,C
17,,,,,,R
18,,,,,,C
19,,,,,,M
20,3:33,5,61,5,32,
21,3:30,5,97,4,40,
22,4:15,6,78,6,37,
23,5:43,6,70,4,34,
24,4:42,6,88,6,30,
25,0:50,6,84,4,28,
26,,,,,,M
27,3:34,9,72,4,21,
28,3:05,8,60,4,18,
29,4:20,7,38,4,33,
30,4:00,5,31,5,52,
31,4:30,4,23,6,56,
