date,time,ng,nf,sg,sf,remarks
1,,,,,,M
2,-4,0,0,1,4,
3,3:50,0,0,1,7,
4,2:15,1,3,1,4,
5,3:04,1,2,0,0,
6,4:08,1,3,1,1,
7,,,,,,C
8,3:12,3,18,0,0,
9,1:46,1,25,0,0,
10,4:16,2,22,0,0,
11,1:55,2,18,0,0,
12,3:54,3,12,0,0,
13,,,,,,M
14,0:01,2,10,0,0,
15,0:30,3,4,0,0,
16,1:45,2,2,0,0,
17,3:41,0,0,1,2,
18,2:51,1,2,1,2,
19,2:29,0,0,1,2,
20,1:51,0,0,2,3,
21,2:39,0,0,1,2,
22,,,,,,C
23,1:50,0,0,2,5,
24,4:07,0,0,2,9,
25,3:27,0,0,3,15,
26,2:26,0,0,3,21,
27,,,,,,R-C
28,2:27,0,0,2,23,
29,2:48,0,0,2,19,
30,3:07,0,0,1,21,
31,2:38,0,0,1,23,
