date,time,ng,nf,sg,sf,remarks
1,3:48,1,17,3,4,
2,1:50,3,22,4,20,
3,1:34,3,15,5,43,
4,2:00,4,15,5,59,
5,2:56,1,7,5,49,
6,2:07,3,7,5,41,
7,3:10,1,3,6,28,
8,3:10,3,6,5,33,
9,1:24,2,12,6,32,
10,3:55,2,8,7,50,
11,2:35,3,8,10,65,
12,3:56,2,11,7,71,
13,,,,,,R
14,,,,,,C
15,,,,,,M
16,,,,,,M
17,,,,,,C
18,5:18,5,13,3,15,
19,3:06,6,18,2,9,
20,2:16,5,26,2,3,
21,3:23,6,40,1,1,
22,3:32,5,37,1,4,
23,2:54,7,39,2,10,
24,5:12,10,63,2,6,
25,0:26,11,87,3,7,
26,,,,,,C
27,2:22,10,102,2,4,
28,4:06,8,86,2,6,
29,0:00,7,75,1,8,
30,4:24,6,50,1,3,
