date,time,ng,nf,sg,sf,remarks
1,0:28,9,65,7,67,
2,3:40,6,37,7,50,
3,,,,,,C
4,,,,,,C-R
5,3:58,7,30,6,54,
6,2:13,9,52,8,64,
7,2:17,8,73,7,53,
8,0:47,8,93,7,46,
9,3:22,7,73,4,27,
10,,,,,,C
11,,,,,,M
12,,,,,,R
13,2:26,4,66,4,14,
14,0:44,6,80,5,13,
15,0:00,5,60,6,13,
16,2:35,5,52,6,14,
17,3:15,6,41,5,18,
18,2:59,7,47,6,21,
19,,,,,,R
20,,,,,,M
21,2:31,8,58,7,26,
22,1:58,9,54,5,22,
23,0:15,10,40,5,23,
24,0:44,9,31,7,18,
25,,,,,,R
26,4:23,8,31,6,41,
27,2:02,8,36,9,38,
28,0:19,7,65,11,51,
29,4:32,7,54,9,37,
30,5:04,7,56,9,51,
