date,time,ng,nf,sg,sf,remarks
1,2:50,0,0,0,0,
2,2:40,0,0,0,0,
3,3:05,0,0,0,0,
4,2:40,0,0,0,0,
5,3:25,0,0,0,0,
6,2:15,0,0,0,0,
7,4:15,0,0,0,0,
8,,,,,,S
9,2:55,0,0,0,0,
10,2:40,0,0,0,0,
11,5:45,0,0,0,0,
12,3:30,0,0,0,0,
13,2:40,1,2,0,0,
14,,,,,,C
15,,,,,,S
16,2:35,2,7,0,0,
17,3:20,2,7,0,0,
18,2:20,2,8,0,0,
19,3:35,2,8,0,0,
20,,,,,,M
21,3:40,4,21,0,0,
22,2:35,3,23,0,0,
23,2:40,3,23,0,0,
24,2:20,2,12,0,0,
25,1:20,2,10,0,0,
26,2:05,2,13,0,0,
27,4:05,2,6,0,0,
28,2:05,2,6,0,0,
29,2:10,2,6,0,0,
30,4:45,1,2,0,0,
31,3:40,1,2,1,5,
