date,time,ng,nf,sg,sf,remarks
1,3:16,4,21,2,28,63
2,3:18,4,13,2,23,66
3,,,,,,C
4,,,,,,C
5,,,,,,C
6,3:26,2,4,3,5,38
7,,,,,,R
8,,,,,,C
9,3:10,1,2,2,6,23
10,3:12,0,0,1,1,8
11,3:32,0,0,0,0,0
12,,,,,,C
13,,,,,,R
14,,,,,,C
15,3:10,1,2,0,0,16
16,3:13,1,1,1,7,18
17,,,,,,R
18,3:13,1,2,1,2,15
19,3:11,0,0,0,0,0
20,,,,,,M
21,,,,,,R
22,,,,,,M
23,3:11,1,2,1,14,38
24,3:16,2,4,1,21,36
25,3:20,3,6,1,36,53
26,3:20,4,13,1,33,59
27,,,,,,C
28,,,,,,R
29,3:18,3,11,1,30,70
30,,,,,,C
31,3:14,3,5,2,14,37
