date,time,ng,nf,sg,sf,remarks
1,2:32,1,2,4,14,
2,,,,,,M
3,4:11,0,0,3,16,
4,,,,,,C
5,4:03,1,1,6,34,
6,,,,,,M
7,,,,,,R
8,2:23,3,10,5,39,
9,,,,,,C
10,,,,,,C
11,4:00,3,22,5,25,
12,4:00,2,21,4,31,
13,3:51,2,22,6,35,
14,,,,,,C
15,,,,,,S
16,,,,,,C
17,4:34,2,6,3,26,
18,,,,,,C
19,2:34,2,4,5,33,
20,2:02,1,2,4,27,
21,3:46,1,2,3,20,
22,3:31,1,2,3,12,
23,2:20,2,3,2,6,
24,,,,,,S
25,,,,,,S
26,4:09,2,5,2,5,
27,,,,,,C
28,2:20,1,1,3,13,
29,4:42,0,0,3,14,
30,3:49,0,0,3,12,
31,4:14,0,0,3,14,
