date,time,ng,nf,sg,sf,remarks
1,3:10,4,62,7,32,
2,3:04,3,36,3,21,
3,4:36,4,41,6,23,
4,3:10,2,30,8,32,
5,,,,,,C
6,,,,,,R-C
7,6:10,5,22,4,48,
8,4:11,2,6,4,41,
9,3:23,2,7,5,31,
10,2:36,2,9,6,37,
11,2:48,5,12,6,39,
12,4:20,3,9,5,39,
13,2:48,3,12,6,53,
14,3:39,2,8,5,44,
15,,,,,,M
16,6:30,2,6,5,56,
17,2:33,1,2,5,73,
18,,,,,,C
19,3:43,2,4,5,56,
20,3:42,1,4,7,48,
21,,,,,,M
22,,,,,,C
23,3:26,6,32,5,42,
24,1:50,5,28,4,43,
25,3:30,4,34,4,43,
26,2:42,4,40,3,38,
27,,,,,,R
28,2:34,6,57,4,35,
29,,,,,,R
30,3:13,6,71,3,20,
31,2:04,4,87,4,36,
