date,time,ng,nf,sg,sf,remarks
1,3:00,3,26,2,16,
2,2:03,4,25,2,14,
3,,,,,,M
4,,,,,,M
5,3:18,3,33,2,3,
6,3:15,4,35,1,2,
7,,,,,,R-C
8,3:13,4,41,1,17,
9,4:10,3,55,1,28,
10,3:13,3,52,1,20,
11,3:16,3,49,1,10,
12,3:30,3,72,1,7,
13,3:20,3,56,3,3,
14,,,,,,C
15,,,,,,R
16,4:45,3,32,4,35,R
17,3:18,3,26,3,37,
18,,,,,,
19,3:20,6,32,6,28,
20,3:22,5,32,5,18,肉眼黒点＝1
21,3:24,5,39,2,11,
22,,,,,,M
23,,,,,,M
24,3:20,8,49,2,16,
25,3:24,8,41,3,20,
26,3:18,7,34,3,16,
27,3:16,6,43,2,10,
28,3:18,8,41,2,8,
29,3:20,7,43,4,17,
30,3:22,9,45,4,12,
31,,,,,,C
