date,time,ng,nf,sg,sf,remarks
1,2:50,0,0,0,0,
2,,,,,,R-C
3,1:58,0,0,0,0,
4,2:03,0,0,0,0,
5,2:20,0,0,0,0,
6,3:50,0,0,0,0,
7,,,,,,C
8,2:43,0,0,0,0,
9,,,,,,C
10,,,,,,C
11,2:11,0,0,0,0,
12,3:02,0,0,0,0,
13,,,,,,M
14,2:10,0,0,0,0,
15,2:14,0,0,0,0,
16,,,,,,M
17,2:14,0,0,0,0,
18,2:24,0,0,0,0,
19,2:00,0,0,0,0,
20,2:09,0,0,0,0,
21,,,,,,C
22,2:19,0,0,0,0,
23,4:48,0,0,0,0,
24,2:39,0,0,0,0,
25,2:49,0,0,0,0,
26,2:10,0,0,0,0,
27,3:00,0,0,0,0,
28,2:24,0,0,0,0,
29,2:55,0,0,0,0,
30,2:37,0,0,0,0,
31,,,,,,C
