date,time,ng,nf,sg,sf,remarks
1,5:33,0,0,0,0,
2,,,,,,M
3,1:25,0,0,0,0,
4,2:14,0,0,0,0,
5,4:05,0,0,0,0,
6,5:35,0,0,0,0,
7,1:50,0,0,1,2,
8,4:10,0,0,0,0,
9,2:06,0,0,0,0,
10,7:04,0,0,0,0,
11,5:04,0,0,1,6,
12,2:40,0,0,1,13,
13,2:40,0,0,1,11,
14,1:44,0,0,1,8,
15,,,,,,R
16,-12,0,0,1,6,
17,,,,,,R
18,4:32,0,0,1,3,
19,0:38,0,0,1,2,
20,1:08,0,0,0,0,
21,3:11,0,0,0,0,
22,5:52,1,10,0,0,
23,1:38,1,15,0,0,
24,2:14,1,11,0,0,
25,5:30,1,10,0,0,
26,4:40,2,11,0,0,
27,4:50,2,9,0,0,
28,-24,2,7,0,0,
29,3:30,1,2,0,0,
30,,,,,,R
31,2:20,0,0,0,0,
