date,time,ng,nf,sg,sf,remarks
1,4:05,4,54,2,9,
2,,,,,,R
3,5:25,3,18,4,18,
4,2:00,2,20,2,16,
5,2:28,5,18,2,7,肉眼黒点＝1
6,3:27,5,21,1,1,
7,,,,,,C
8,2:55,3,17,2,15,
9,4:30,1,10,2,21,
10,,,,,,R
11,3:41,3,6,2,22,
12,3:42,2,7,3,23,
13,2:19,2,18,4,35,
14,3:39,2,20,4,42,
15,,,,,,C
16,,,,,,C
17,,,,,,C
18,1:30,4,23,5,41,
19,3:22,4,16,6,34,
20,2:22,3,8,4,20,
21,3:50,4,10,3,12,
22,,,,,,C
23,,,,,,C
24,,,,,,R
25,,,,,,C
26,6:00,5,72,2,20,
27,4:17,5,55,3,19,
28,1:30,5,54,5,20,肉眼黒点＝1
29,3:31,2,26,5,20,肉眼黒点＝1
30,,,,,,C
