date,time,ng,nf,sg,sf,remarks
1,7:45,3,5,0,0,
2,,,,,,R
3,,,,,,R
4,11:45,3,10,0,0,
5,,,,,,C
6,,,,,,R
7,16:10,3,15,0,0,
8,14:30,3,10,2,4,
9,9:50,3,10,2,4,
10,,,,,,R
11,,,,,,R
12,8:50,2,6,3,6,
13,9:16,2,7,0,0,
14,,,,,,M
15,9:20,0,0,1,1,
16,8:05,0,0,0,0,
17,10:05,0,0,0,0,
18,10:20,0,0,0,0,
19,,,,,,C
20,,,,,,C-R
21,12:30,2,6,0,0,
22,8:00,2,9,0,0,
23,13:30,3,14,1,1,
24,11:50,4,18,2,6,
25,8:50,5,13,2,7,
26,,,,,,R
27,9:00,5,20,2,22,
28,,,,,,R
29,12:40,5,16,2,19,
30,9:00,5,12,2,26,
31,8:50,6,13,2,25,
