date,time,ng,nf,sg,sf,remarks
1,3:46,1,2,2,20,
2,3:06,1,2,3,19,
3,2:33,1,5,2,13,
4,3:00,1,2,2,6,
5,6:10,2,4,2,6,
6,3:54,2,4,2,4,
7,3:50,1,3,0,0,
8,2:07,2,3,1,1,
9,1:56,2,4,1,1,
10,,,,,,M
11,,,,,,M
12,3:47,1,17,1,1,
13,2:56,1,11,0,0,
14,2:48,1,11,1,1,
15,2:30,1,3,0,0,
16,3:00,0,0,1,3,
17,2:45,0,0,3,14,
18,3:29,0,0,3,9,
19,,,,,,M
20,2:30,0,0,1,4,
21,2:28,0,0,1,14,
22,2:28,0,0,2,24,
23,2:43,0,0,2,19,
24,2:33,0,0,2,20,
25,2:24,0,0,1,12,
26,5:11,0,0,1,6,
27,3:50,0,0,1,2,
28,2:33,0,0,1,8,
29,6:10,1,8,1,1,
30,3:21,1,11,0,0,
31,,,,,,S
