date,time,ng,nf,sg,sf,remarks
1,2:40,2,16,0,0,
2,,,,,,C
3,3:20,2,4,0,0,
4,3:10,0,0,0,0,
5,3:20,0,0,0,0,
6,,,,,,C
7,3:40,0,0,0,0,
8,3:00,0,0,0,0,
9,3:55,0,0,0,0,
10,4:10,0,0,0,0,
11,,,,,,C
12,3:05,0,0,0,0,
13,,,,,,C
14,2:50,0,0,0,0,
15,3:40,0,0,0,0,
16,,,,,,M
17,,,,,,M
18,,,,,,M
19,1:44,0,0,0,0,
20,1:00,0,0,0,0,
21,,,,,,C
22,2:40,1,2,0,0,
23,4:10,1,2,0,0,
24,3:10,1,2,0,0,
25,1:20,1,2,0,0,
26,,,,,,C
27,,,,,,C-S
28,,,,,,C
29,2:10,1,7,1,10,
30,0:50,1,7,1,17,
31,,,,,,R
