date,time,ng,nf,sg,sf,remarks
1,6:04,0,0,0,0,0
2,,,,,,C
3,0:19,2,3,0,0,8
4,2:00,1,2,0,0,8
5,4:06,1,2,0,0,8
6,0:24,1,3,0,0,9
7,0:53,1,3,0,0,8
8,0:06,2,5,0,0,20
9,,,,,,R
10,0:16,2,7,0,0,19
11,0:20,2,6,0,0,19
12,0:16,2,3,0,0,9
13,0:18,1,2,0,0,8
14,4:05,0,0,0,0,7
15,1:13,0,0,0,0,0
16,3:24,0,0,0,0,0
17,4:03,0,0,1,1,0
18,2:58,0,0,0,0,0
19,,,,,,C
20,6:52,0,0,0,0,0
21,0:02,0,0,0,0,0
22,1:00,0,0,1,4,10
23,4:58,0,0,1,4,8
24,,,,,,R
25,4:04,0,0,0,0,14
26,2:08,1,1,0,0,8
27,1:51,1,2,0,0,9
28,1:36,2,4,0,0,16
29,0:07,2,6,0,0,8
30,,,,,,
31,,,,,,
