date,time,ng,nf,sg,sf,remarks
1,3:00,3,18,0,0,
2,,,,,,C
3,3:51,3,11,0,0,
4,,,,,,M
5,,,,,,M
6,5:02,2,6,0,0,
7,2:18,2,5,0,0,
8,5:50,2,4,0,0,
9,,,,,,C
10,2:40,2,13,0,0,
11,3:20,2,29,0,0,
12,5:29,3,27,0,0,
13,3:26,4,34,0,0,
14,2:20,4,23,0,0,
15,,,,,,C
16,2:51,2,12,2,9,
17,6:04,3,8,2,10,
18,,,,,,M
19,2:52,1,3,2,13,
20,1:59,1,5,2,16,
21,,,,,,C
22,,,,,,S-R
23,2:14,1,20,3,24,
24,2:10,1,19,3,11,
25,2:21,1,19,1,4,
26,2:15,1,15,1,2,
27,2:14,1,12,0,0,
28,,,,,,C-S
29,3:25,3,5,1,7,
30,,,,,,R
31,3:47,4,18,1,2,
