date,time,ng,nf,sg,sf,remarks
1,1:43,0,0,0,0,0
2,,,,,,R
3,,,,,,C
4,3:13,0,0,0,0,16
5,3:14,1,4,0,0,17
6,3:13,1,3,0,0,8
7,3:13,0,0,0,0,7
8,1:24,0,0,0,0,0
9,3:14,0,0,0,0,0
10,,,,,,R
11,,,,,,C
12,3:17,2,22,0,0,31
13,,,,,,C
14,3:16,2,19,0,0,33
15,4:00,2,21,0,0,33
16,3:16,2,27,0,0,41
17,3:18,2,14,0,0,36
18,,,,,,S-R
19,3:18,3,11,1,2,40
20,3:16,3,14,1,2,40
21,3:18,3,9,0,0,46
22,,,,,,M
23,3:13,3,11,0,0,28
24,,,,,,R
25,3:11,1,5,0,0,9
26,3:14,1,3,0,0,8
27,3:13,1,2,0,0,8
28,,,,,,C
29,,,,,,S
30,4:20,1,2,1,5,17
31,2:46,0,0,1,9,10
