date,time,ng,nf,sg,sf,remarks
1,2:37,1,2,1,7,
2,,,,,,C
3,2:25,1,3,2,15,
4,2:33,1,3,2,12,
5,3:08,1,3,2,15,
6,,,,,,S
7,,,,,,S
8,3:30,1,1,3,6,
9,3:40,0,0,3,19,
10,2:29,0,0,3,15,
11,3:17,1,1,3,10,
12,2:40,0,0,3,6,
13,2:50,1,4,1,2,
14,2:39,1,4,1,2,
15,2:20,1,9,0,0,
16,2:25,1,8,0,0,
17,,,,,,C
18,2:41,1,6,1,6,
19,2:30,2,8,0,0,
20,6:50,0,0,1,4,
21,2:40,0,0,1,13,
22,2:53,0,0,1,15,
23,2:12,0,0,1,12,
24,3:30,0,0,1,10,
25,2:13,0,0,1,5,
26,2:24,0,0,1,1,
27,,,,,,M
28,2:18,0,0,1,3,
29,2:21,0,0,2,11,
30,2:27,0,0,2,16,
31,2:39,0,0,2,16,
