date,time,ng,nf,sg,sf,remarks
1,,,,,,C-R
2,4:43,2,35,2,7,
3,4:10,2,30,3,8,
4,3:20,2,20,6,13,
5,2:24,2,11,3,7,
6,2:11,1,4,4,10,
7,,,,,,C
8,,,,,,R-C
9,3:00,1,2,5,39,
10,2:29,1,2,5,57,
11,4:00,1,3,5,93,
12,2:58,2,3,6,87,naked eye=1c
13,,,,,,R
14,2:10,1,2,6,83,
15,1:26,1,3,8,69,
16,2:32,1,5,7,57,
17,,,,,,M
18,2:49,2,4,8,41,
19,1:59,3,9,6,48,
20,1:20,4,16,4,30,
21,2:18,3,17,5,36,
22,1:56,3,17,4,34,
23,,,,,,C
24,1:50,1,2,4,30,
25,2:44,2,15,5,30,
26,2:25,3,26,5,21,
27,3:00,3,24,4,11,
28,,,,,,C
29,4:52,3,29,4,12,
30,2:44,3,26,3,8,
31,2:11,3,13,2,8,
