date,time,ng,nf,sg,sf,remarks
1,2:16,4,32,7,110,
2,0:48,4,25,8,130,
3,1:03,4,22,9,104,
4,0:46,4,17,9,124,
5,2:13,3,20,8,99,
6,3:12,5,32,9,85,
7,,,,,,M
8,2:51,10,78,6,35,
9,2:11,8,84,5,34,
10,1:51,7,90,7,29,
11,1:36,8,76,5,39,
12,0:28,8,64,4,42,
13,,,,,,S
14,1:22,7,67,6,69,
15,,,,,,M
16,2:21,9,53,7,81,
17,2:05,7,49,4,59,
18,,,,,,S
19,3:58,5,33,6,58,
20,2:48,6,59,7,51,
21,4:49,7,69,7,49,
22,1:54,7,97,8,73,
23,1:43,8,102,8,65,
24,1:32,7,81,9,87,
25,1:42,8,60,10,76,
26,1:23,5,53,8,85,
27,1:43,6,55,8,72,
28,2:02,6,48,6,53,
29,,,,,,C
30,,,,,,S-R
31,1:35,6,41,6,41,
