date,time,ng,nf,sg,sf,remarks
1,3:02,0,0,0,0,
2,1:46,0,0,0,0,
3,2:12,2,2,1,5,
4,3:03,0,0,2,4,
5,,,,,,C
6,5:30,1,16,2,5,
7,3:18,1,14,2,9,
8,,,,,,M
9,0:33,2,8,1,14,
10,6:03,1,1,1,8,
11,4:17,2,7,1,4,
12,3:48,3,13,1,8,
13,2:36,3,14,1,8,
14,4:48,3,9,1,5,
15,4:40,4,11,1,1,
16,5:12,3,6,0,0,
17,4:25,2,6,0,0,
18,2:08,2,6,0,0,
19,3:27,2,4,0,0,
20,3:40,1,2,0,0,
21,2:50,1,2,0,0,
22,3:12,1,2,0,0,
23,2:50,1,2,0,0,
24,3:02,0,0,0,0,
25,1:58,1,1,1,1,
26,4:23,1,11,1,1,
27,3:21,2,17,0,0,
28,3:24,2,27,0,0,
29,1:55,1,33,0,0,
30,2:32,3,40,0,0,
31,2:20,3,41,0,0,
