date,time,ng,nf,sg,sf,remarks
1,13:00,1,2,0,0,
2,13:55,2,5,3,9,
3,,,,,,R
4,16:00,1,2,3,7,
5,14:05,1,1,2,6,
6,13:00,1,5,2,10,
7,10:40,1,8,1,6,
8,11:50,1,8,2,8,
9,11:50,1,3,3,10,
10,14:20,1,3,1,5,
11,19:20,1,2,1,9,
12,10:20,0,0,1,6,
13,,,,,,R
14,,,,,,R-C
15,12:40,3,10,1,5,
16,,,,,,R
17,13:00,2,5,4,8,不明瞭
18,11:40,3,14,2,4,
19,,,,,,R
20,,,,,,C
21,12:55,4,6,0,0,
22,12:45,4,15,0,0,
23,7:30,4,22,0,0,
24,13:00,4,36,0,0,
25,12:45,4,33,1,1,
26,,,,,,S
27,,,,,,S
28,14:30,4,20,3,24,
29,12:45,3,17,5,31,
30,12:45,2,14,4,30,
31,10:30,2,10,5,29,
