date,time,ng,nf,sg,sf,remarks
1,3:48,1,2,0,0,
2,2:18,0,0,0,0,
3,,,,,,C
4,3:30,0,0,0,0,
5,2:30,0,0,0,0,
6,3:13,0,0,0,0,
7,,,,,,M
8,,,,,,M
9,,,,,,C
10,5:10,0,0,0,0,
11,3:13,0,0,0,0,
12,,,,,,R
13,1:10,0,0,0,0,
14,3:10,0,0,0,0,
15,,,,,,C
16,2:19,0,0,0,0,
17,2:13,0,0,0,0,
18,2:26,0,0,0,0,
19,2:30,0,0,0,0,
20,1:57,0,0,0,0,
21,2:59,0,0,1,2,
22,3:40,0,0,1,2,
23,3:10,1,11,1,2,
24,2:44,1,11,1,3,
25,2:47,1,6,1,2,
26,4:21,1,6,0,0,
27,1:10,1,3,0,0,
28,,,,,,C
29,,,,,,R
30,,,,,,R
