date,time,ng,nf,sg,sf,remarks
1,4:28,0,0,0,0,
2,4:41,0,0,0,0,
3,,,,,,M
4,4:33,0,0,0,0,
5,3:54,0,0,0,0,
6,4:06,0,0,1,2,
7,1:10,0,0,1,3,
8,,,,,,M
9,4:48,0,0,1,3,
10,3:54,0,0,1,9,
11,3:45,0,0,2,4,
12,3:11,0,0,2,6,
13,3:58,0,0,2,4,
14,2:20,0,0,1,3,
15,1:45,0,0,2,10,
16,3:37,0,0,2,8,
17,6:22,1,8,3,6,
18,4:00,1,4,2,3,
19,,,,,,C
20,,,,,,R
21,,,,,,C
22,1:48,1,4,0,0,
23,,,,,,C
24,3:15,0,0,0,0,
25,1:21,0,0,0,0,
26,5:41,0,0,0,0,
27,1:33,0,0,0,0,
28,2:30,1,2,0,0,
29,4:04,1,7,0,0,
30,2:38,1,7,0,0,
