date,time,ng,nf,sg,sf,remarks
1,,,,,,M
2,2:40,0,0,0,0,
3,6:50,0,0,0,0,
4,2:37,0,0,0,0,
5,2:03,0,0,0,0,
6,2:40,0,0,0,0,
7,3:43,0,0,0,0,
8,5:06,0,0,0,0,
9,3:28,0,0,0,0,
10,2:28,0,0,0,0,
11,3:28,0,0,0,0,
12,2:11,0,0,0,0,
13,5:29,0,0,0,0,
14,,,,,,M
15,1:57,0,0,0,0,
16,,,,,,M
17,2:30,0,0,0,0,
18,4:04,0,0,0,0,
19,,,,,,C-R
20,3:07,0,0,0,0,
21,2:54,0,0,0,0,
22,1:38,0,0,0,0,
23,,,,,,R
24,5:40,0,0,0,0,
25,,,,,,C
26,1:50,0,0,0,0,
27,2:00,0,0,0,0,
28,,,,,,R
29,3:20,0,0,0,0,
30,,,,,,R
31,3:43,0,0,0,0,
