date,time,ng,nf,sg,sf,remarks
1,2:03,0,0,2,8,
2,3:33,0,0,0,0,
3,3:36,0,0,0,0,
4,3:50,1,1,0,0,
5,4:04,0,0,0,0,
6,2:30,0,0,0,0,
7,,,,,,M
8,2:30,0,0,0,0,
9,,,,,,M
10,4:10,1,2,0,0,
11,3:02,2,8,0,0,
12,,,,,,C-R
13,4:17,1,12,0,0,
14,3:50,1,4,0,0,
15,2:21,2,10,0,0,
16,3:48,2,6,0,0,
17,3:44,1,5,0,0,
18,,,,,,C
19,0:54,1,2,0,0,
20,,,,,,C
21,4:26,2,9,1,4,
22,3:16,3,24,0,0,
23,,,,,,C-R
24,3:10,3,13,0,0,
25,4:00,3,8,0,0,
26,2:04,3,9,1,6,
27,3:50,3,7,1,2,
28,,,,,,R-C
29,1:11,1,1,2,6,
30,,,,,,M
