date,time,ng,nf,sg,sf,remarks
1,,,,,,M
2,,,,,,R
3,10:25,7,24,1,9,
4,14:05,5,18,1,7,
5,14:30,6,17,2,8,
6,11:15,6,30,2,8,
7,11:15,6,44,3,16,
8,10:20,5,39,4,26,M
9,,,,,,M
10,,,,,,M
11,,,,,,M
12,,,,,,M
13,12:20,4,,3,,M
14,12:30,4,69,3,17,
15,14:00,7,76,2,16,A
16,12:00,6,59,2,11,
17,11:15,6,59,2,4,
18,12:00,7,72,0,0,
19,,,,,,M
20,10:25,4,48,1,3,
21,12:25,5,45,0,0,
22,,,,,,M
23,,,,,,R
24,,,,,,M
25,,,,,,R
26,,,,,,M
27,,,,,,M
28,,,,,,M
29,12:00,2,22,2,12,
30,11:40,2,13,1,7,
