date,time,ng,nf,sg,sf,remarks
1,,,,,,C
2,0:00,0,0,2,7,
3,1:50,1,1,2,2,
4,-24,1,6,1,1,
5,2:53,1,5,1,1,
6,,,,,,C
7,1:58,1,1,1,6,
8,4:03,0,0,2,7,
9,1:19,0,0,2,6,
10,0:15,1,1,0,0,
11,,,,,,R
12,,,,,,C
13,2:36,1,2,1,11,
14,3:30,1,3,1,7,
15,4:33,1,3,1,7,
16,,,,,,C-S
17,1:56,1,8,1,4,
18,,,,,,R
19,3:42,1,2,0,0,
20,2:57,1,2,0,0,
21,1:06,2,3,0,0,
22,4:50,0,0,0,0,
23,3:30,0,0,0,0,
24,1:02,0,0,1,2,
25,4:19,0,0,2,5,
26,2:17,0,0,2,6,
27,4:20,0,0,1,1,
28,,,,,,C
29,0:43,0,0,1,3,
30,1:31,0,0,0,0,
31,1:27,0,0,1,1,
