date,time,ng,nf,sg,sf,remarks
1,,,,,,M
2,3:20,1,5,5,33,
3,3:10,1,9,4,22,
4,3:10,0,0,3,19,
5,3:13,1,6,3,32,肉眼黒点＝1
6,,,,,,C
7,3:18,3,21,4,30,肉眼黒点＝1
8,3:16,4,21,3,30,肉眼黒点＝1
9,3:20,6,30,5,32,肉眼黒点＝1
10,3:20,6,40,4,25,
11,3:19,4,45,5,18,
12,6:10,4,40,4,12,
13,3:18,5,32,4,12,
14,3:17,3,35,3,8,
15,3:20,4,56,4,9,
16,3:16,4,36,4,10,
17,3:20,4,49,5,18,
18,3:20,4,45,6,25,
19,,,,,,C
20,3:20,3,14,6,49,
21,,,,,,M
22,3:18,1,4,4,63,
23,3:20,1,4,4,80,
24,3:21,0,0,8,104,
25,,,,,,C
26,,,,,,R
27,,,,,,R
28,3:17,2,3,6,28,
29,3:16,1,3,5,20,
30,,,,,,R
31,3:00,1,3,4,32,
