date,time,ng,nf,sg,sf,remarks
1,4:48,0,0,1,19,
2,4:13,0,0,1,29,
3,3:50,0,0,1,22,
4,3:25,0,0,1,22,
5,3:02,0,0,1,12,
6,6:50,0,0,1,5,
7,4:16,1,3,1,4,
8,4:00,0,0,1,2,
9,,,,,,M
10,2:48,1,11,0,0,
11,3:01,1,14,0,0,
12,2:49,1,21,0,0,
13,,,,,,C
14,,,,,,C
15,7:00,1,5,0,0,
16,5:26,1,2,0,0,
17,5:40,1,7,0,0,
18,1:25,1,2,0,0,
19,2:44,0,0,0,0,
20,3:37,0,0,0,0,
21,2:42,1,4,0,0,
22,2:44,0,0,0,0,
23,3:40,1,4,0,0,
24,4:53,1,1,1,2,
25,3:30,0,0,1,3,
26,,,,,,C
27,,,,,,R
28,,,,,,R
29,,,,,,R
30,5:00,0,0,1,6,
31,2:45,0,0,1,5,
