date,time,ng,nf,sg,sf,remarks
1,1:50,0,0,1,9,
2,3:02,0,0,1,22,
3,3:20,0,0,3,33,
4,1:21,0,0,3,50,
5,1:48,0,0,3,42,
6,1:50,0,0,2,42,
7,1:13,0,0,4,48,
8,2:05,0,0,3,52,
9,3:58,0,0,3,31,
10,0:57,0,0,3,55,
11,,,,,,C
12,1:17,0,0,1,24,
13,0:20,0,0,1,22,
14,0:18,0,0,1,18,
15,5:05,0,0,1,1,
16,3:01,0,0,0,0,
17,0:51,0,0,0,0,
18,,,,,,S
19,3:48,0,0,0,0,
20,1:03,0,0,0,0,
21,2:35,0,0,1,1,
22,2:32,0,0,1,1,
23,1:02,0,0,1,1,
24,0:28,0,0,0,0,
25,3:46,0,0,0,0,
26,1:06,0,0,1,1,
27,1:36,0,0,1,7,
28,1:40,0,0,1,2,
