date,time,ng,nf,sg,sf,remarks
1,,,,,,C
2,3:35,1,2,7,46,
3,2:58,1,2,7,33,
4,3:40,1,2,5,33,
5,,,,,,M
6,,,,,,R
7,2:56,1,2,2,22,
8,3:52,1,2,2,12,
9,3:15,0,0,2,5,
10,2:53,1,1,2,4,
11,,,,,,C
12,,,,,,R-C
13,2:30,2,7,1,4,
14,,,,,,M
15,2:21,2,11,1,6,
16,2:25,2,16,2,11,
17,3:21,3,15,4,18,
18,,,,,,M
19,,,,,,C
20,3:34,5,48,2,6,
21,3:24,4,46,3,4,
22,3:20,4,51,2,5,
23,3:50,3,67,3,8,
24,4:04,2,61,3,4,
25,3:01,2,36,1,4,
26,2:50,1,41,2,10,
27,3:40,1,22,1,9,
28,3:17,1,18,2,8,
29,3:00,1,16,1,4,
30,3:09,1,9,2,3,
31,,,,,,C-R
