date,time,ng,nf,sg,sf,remarks
1,0:10,3,10,7,72,
2,3:33,4,13,4,85,
3,1:30,3,17,4,100,
4,0:14,3,22,5,83,
5,,,,,,C
6,4:03,5,25,7,69,
7,5:02,4,21,7,44,
8,,,,,,M
9,,,,,,R-C
10,-57,3,14,5,38,
11,-56,1,5,8,63,
12,4:02,1,2,9,78,
13,4:07,3,8,8,83,
14,4:29,4,7,6,71,
15,,,,,,R
16,,,,,,R-C
17,4:28,5,27,8,69,
18,5:04,4,24,7,63,
19,4:10,4,29,11,82,
20,,,,,,C
21,,,,,,C
22,2:09,5,35,13,98,
23,2:52,4,54,10,121,
24,2:16,4,51,8,131,
25,,,,,,C
26,,,,,,R
27,4:05,5,48,9,97,
28,1:40,4,42,11,125,
29,1:28,4,36,9,120,
30,,,,,,C
31,,,,,,C
