date,time,ng,nf,sg,sf,remarks
1,17:30,2,4,0,0,
2,,,,,,M
3,,,,,,M
4,12:40,1,1,0,0,
5,7:30,1,7,0,0,
6,12:35,1,7,0,0,
7,11:55,1,8,0,0,
8,13:50,1,6,0,0,
9,7:55,1,8,0,0,
10,12:45,1,5,1,1,
11,13:20,1,1,1,3,
12,11:35,1,3,2,9,
13,6:55,1,2,1,12,
14,8:05,2,3,2,22,
15,6:50,0,0,1,18,
16,,,,,,M
17,,,,,,C
18,,,,,,C
19,12:00,1,2,1,19,
20,12:25,1,1,1,21,
21,,,,,,C
22,13:00,1,1,1,10,
23,7:05,0,0,1,3,
24,6:30,0,0,1,1,
25,15:05,0,0,0,0,
26,12:45,0,0,0,0,
27,12:20,0,0,0,0,
28,11:55,0,0,0,0,
29,11:50,0,0,1,2,
30,16:00,1,1,1,2,
