date,time,ng,nf,sg,sf,remarks
1,3:20,0,0,1,16,
2,3:56,0,0,2,37,
3,3:20,0,0,2,39,
4,,,,,,C
5,,,,,,R
6,8:12,1,10,3,28,
7,3:13,1,11,3,25,
8,0:16,2,16,2,29,
9,3:08,2,27,2,16,
10,1:20,2,27,3,13,
11,,,,,,C
12,3:11,1,20,0,0,
13,3:14,2,33,1,2,
14,,,,,,C
15,3:12,1,10,2,10,
16,0:18,1,9,1,4,
17,3:11,1,2,1,6,
18,,,,,,R
19,3:13,1,1,1,8,
20,3:13,0,0,1,10,
21,,,,,,R
22,3:14,0,0,1,6,
23,2:50,0,0,1,3,
24,3:12,0,0,0,0,
25,,,,,,M
26,3:12,0,0,1,2,
27,,,,,,C
28,,,,,,C
29,3:14,0,0,3,16,
30,,,,,,R
