date,time,ng,nf,sg,sf,remarks
1,3:30,0,0,0,0,
2,3:52,0,0,0,0,
3,3:00,0,0,0,0,
4,,,,,,C-R
5,2:20,0,0,0,0,
6,4:25,0,0,0,0,
7,3:00,0,0,0,0,
8,3:05,0,0,0,0,
9,2:35,0,0,0,0,
10,2:45,0,0,0,0,
11,2:39,0,0,0,0,
12,2:23,0,0,0,0,
13,2:41,0,0,0,0,
14,,,,,,R
15,3:04,0,0,0,0,
16,3:16,0,0,0,0,
17,,,,,,R-C
18,3:10,0,0,0,0,
19,2:26,0,0,0,0,
20,2:30,0,0,0,0,
21,,,,,,C-R
22,2:35,0,0,0,0,
23,2:20,0,0,0,0,
24,2:50,0,0,0,0,
25,,,,,,R
26,,,,,,C-R
27,3:20,0,0,0,0,
28,2:53,0,0,0,0,
29,2:45,0,0,1,1,
30,2:57,0,0,1,3,
