date,time,ng,nf,sg,sf,remarks
1,,,,,,M
2,3:10,2,7,4,40,
3,1:47,0,0,2,34,
4,4:00,1,5,1,24,
5,,,,,,C
6,3:43,1,7,2,14,
7,5:31,2,9,2,8,
8,3:48,1,2,2,12,
9,2:11,1,2,2,21,
10,2:01,1,2,3,30,
11,3:06,1,2,4,38,
12,,,,,,C
13,2:30,1,2,4,28,
14,,,,,,M
15,,,,,,M
16,4:29,0,0,4,76,
17,1:17,0,0,3,69,
18,2:38,1,1,4,49,
19,1:50,1,11,3,53,
20,,,,,,R
21,3:44,2,13,5,43,
22,3:48,1,14,6,50,
23,2:05,1,12,5,40,
24,3:36,1,20,4,45,
25,3:54,1,16,4,43,
26,3:40,2,17,3,49,
27,,,,,,R
28,3:10,2,11,3,46,
29,2:45,2,9,4,41,
30,3:33,1,2,4,36,
31,2:38,0,0,5,48,
