date,time,ng,nf,sg,sf,remarks
1,12:30,0,0,0,0,
2,13:05,0,0,0,0,
3,11:20,1,1,0,0,
4,12:40,1,1,0,0,
5,,,,,,M
6,12:05,0,0,1,3,
7,,,,,,M
8,12:50,2,5,0,0,
9,12:50,1,5,0,0,
10,15:45,0,0,1,4,
11,,,,,,C-R
12,13:45,0,0,1,8,
13,13:10,0,0,1,4,
14,13:15,0,0,0,0,
15,8:40,0,0,0,0,
16,12:15,0,0,0,0,
17,12:45,0,0,0,0,
18,12:35,1,2,0,0,
19,13:40,1,2,0,0,
20,13:40,0,0,0,0,
21,,,,,,C
22,,,,,,C-R
23,12:50,0,0,0,0,
24,12:00,1,2,0,0,
25,12:55,0,0,0,0,
26,11:05,0,0,0,0,
27,12:50,1,6,0,0,
28,13:05,1,6,0,0,
29,12:35,1,2,0,0,
30,12:50,0,0,0,0,
31,12:00,1,6,0,0,
