date,time,ng,nf,sg,sf,remarks
1,3:21,4,16,7,68,
2,4:26,3,10,7,76,
3,4:07,4,17,8,76,
4,4:12,5,23,5,62,
5,5:28,6,29,6,62,
6,2:41,4,21,7,53,
7,3:04,4,27,9,58,
8,,,,,,M
9,2:35,4,25,8,56,
10,4:00,4,17,7,53,
11,,,,,,C
12,5:40,4,8,3,27,
13,3:10,3,3,3,20,
14,2:51,4,6,4,16,
15,,,,,,M
16,,,,,,M
17,,,,,,C
18,,,,,,R
19,3:02,4,20,4,21,
20,,,,,,C-R
21,3:14,3,12,3,21,
22,5:09,2,19,3,21,
23,,,,,,C
24,3:20,2,14,5,35,
25,,,,,,R
26,,,,,,R
27,,,,,,C
28,4:57,1,2,4,15,
29,,,,,,C
30,,,,,,C
