date,time,ng,nf,sg,sf,remarks
1,,,,,,
2,10:10,1,29,0,0,
3,13:03,1,11,0,0,
4,13:50,2,14,0,0,
5,12:15,2,11,0,0,
6,12:50,1,10,0,0,
7,12:12,1,6,0,0,
8,,,,,,
9,12:28,1,6,0,0,
10,12:40,1,3,0,0,
11,,,,,,
12,12:11,0,0,0,0,
13,12:10,0,0,0,0,
14,,,,,,
15,11:30,1,2,0,0,
16,13:55,1,2,0,0,
17,12:40,1,1,0,0,
18,12:15,1,9,0,0,
19,,,,,,
20,12:30,1,8,0,0,
21,,,,,,
22,12:15,2,3,0,0,
23,12:17,2,5,0,0,
24,12:47,2,9,0,0,
25,12:17,2,13,0,0,
26,12:16,2,7,0,0,
27,,,,,,
28,12:14,2,8,0,0,
29,,,,,,
30,12:20,3,15,0,0,
31,12:15,1,8,0,0,
