date,time,ng,nf,sg,sf,remarks
1,1:20,1,3,0,0,7
2,0:09,1,5,0,0,11
3,1:55,1,3,0,0,10
4,2:58,1,1,0,0,7
5,3:55,0,0,1,1,7
6,0:02,1,2,0,0,8
7,4:30,1,1,0,0,7
8,3:10,0,0,0,0,0
9,,,,,,R
10,5:32,0,0,0,0,0
11,0:24,0,0,0,0,8
12,0:02,0,0,1,3,12
13,3:45,0,0,1,12,10
14,0:37,0,0,1,20,22
15,2:43,0,0,1,22,34
16,,,,,,R
17,3:04,0,0,2,16,32
18,3:36,0,0,2,16,29
19,5:53,0,0,2,7,22
20,0:07,0,0,1,5,12
21,0:02,0,0,1,11,20
22,4:26,0,0,1,6,19
23,0:27,0,0,1,9,18
24,0:02,0,0,1,3,8
25,,,,,,R
26,4:14,0,0,1,2,14
27,0:13,0,0,1,2,8
28,,,,,,R
29,1:13,0,0,1,4,9
30,1:31,0,0,1,4,8
