date,time,ng,nf,sg,sf,remarks
1,2:38,0,0,0,0,
2,3:10,0,0,0,0,
3,,,,,,R
4,,,,,,C
5,,,,,,C-R
6,2:14,0,0,0,0,
7,2:51,0,0,0,0,
8,3:02,0,0,0,0,
9,2:30,0,0,0,0,
10,2:00,1,3,0,0,
11,,,,,,R
12,3:55,1,5,0,0,
13,2:50,1,5,0,0,
14,1:58,2,12,0,0,
15,2:50,2,22,0,0,
16,4:53,1,27,0,0,
17,,,,,,M
18,,,,,,C
19,2:30,2,13,0,0,
20,2:10,1,8,1,5,
21,3:23,2,9,1,9,
22,2:56,1,6,1,8,
23,2:28,2,5,1,5,
24,2:40,1,1,0,0,
25,1:07,0,0,0,0,
26,2:26,0,0,0,0,
27,2:20,0,0,1,5,
28,2:50,0,0,1,9,
29,2:25,0,0,1,8,
30,,,,,,C
31,2:13,0,0,1,15,
