date,time,ng,nf,sg,sf,remarks
1,3:27,0,0,0,0,
2,2:55,0,0,0,0,
3,3:06,0,0,0,0,
4,2:20,0,0,0,0,
5,2:17,0,0,0,0,
6,3:39,0,0,0,0,
7,2:26,0,0,0,0,
8,3:26,0,0,0,0,
9,,,,,,S
10,2:15,1,4,0,0,
11,2:21,1,12,0,0,
12,4:20,1,3,0,0,
13,3:02,0,0,0,0,
14,2:50,0,0,0,0,
15,2:19,0,0,0,0,
16,,,,,,M
17,2:22,0,0,0,0,
18,,,,,,C
19,3:10,0,0,0,0,
20,,,,,,C
21,4:00,0,0,0,0,
22,,,,,,C
23,3:28,0,0,0,0,
24,2:45,0,0,0,0,
25,,,,,,M
26,,,,,,C
27,2:50,0,0,0,0,
28,2:06,0,0,0,0,
29,2:22,0,0,0,0,
30,,,,,,C
31,,,,,,R-C
