date,time,ng,nf,sg,sf,remarks
1,13:30,3,17,5,48,
2,,,,,,C
3,13:05,4,24,5,36,
4,,,,,,C
5,,,,,,C
6,16:00,4,25,6,61,
7,,,,,,R
8,12:00,2,52,5,69,
9,14:00,3,88,5,84,
10,14:10,4,111,5,90,
11,,,,,,M
12,,,,,,R
13,13:45,3,71,7,70,
14,,,,,,M
15,,,,,,M
16,7:00,5,22,10,63,
17,12:30,6,29,7,59,
18,6:45,6,34,9,55,
19,,,,,,C
20,,,,,,R
21,10:40,5,45,10,60,
22,11:30,5,34,9,61,
23,13:00,3,37,8,46,
24,13:00,3,48,9,61,
25,,,,,,R
26,13:00,3,38,6,30,
27,14:15,2,26,7,24,
28,,,,,,R
29,,,,,,R
30,,,,,,C
31,,,,,,M
