date,time,ng,nf,sg,sf,remarks
1,3:25,3,29,5,33,
2,,,,,,M
3,3:50,2,33,4,33,
4,,,,,,M
5,2:35,3,20,2,25,
6,,,,,,M
7,1:58,3,5,2,27,
8,,,,,,M
9,4:10,2,7,3,20,
10,2:50,2,7,2,13,
11,,,,,,C
12,2:28,1,2,3,13,
13,2:25,1,2,2,17,
14,2:04,2,3,2,15,
15,5:47,2,4,2,18,
16,2:33,0,0,2,14,
17,5:30,0,0,3,14,
18,3:50,0,0,3,8,
19,,,,,,R
20,2:13,1,7,4,10,
21,3:20,1,7,4,14,
22,3:30,3,14,1,4,
23,,,,,,R
24,2:18,2,24,2,5,
25,4:30,4,26,2,7,
26,3:33,5,24,3,9,
27,5:00,4,11,3,6,
28,2:40,3,9,2,6,
29,,,,,,M
30,1:50,3,14,2,4,
