date,time,ng,nf,sg,sf,remarks
1,12:15,5,35,3,8,
2,12:20,5,30,3,16,
3,12:25,5,18,4,14,
4,,,,,,M
5,13:05,5,27,3,7,
6,12:15,4,38,2,8,
7,12:20,5,57,2,16,
8,,,,,,C
9,,,,,,C-S
10,,,,,,S
11,,,,,,C
12,,,,,,S
13,,,,,,M
14,12:15,3,23,1,3,
15,12:15,4,30,1,3,
16,12:15,4,26,1,3,
17,12:25,5,17,1,3,
18,12:50,6,15,1,4,
19,12:00,7,20,1,5,
20,12:18,6,28,2,7,
21,12:20,5,27,3,13,
22,12:24,5,45,4,10,
23,,,,,,C
24,,,,,,C
25,12:25,4,70,1,3,
26,12:30,4,74,2,6,
27,12:30,5,80,6,26,
28,12:30,5,82,6,38,
