date,time,ng,nf,sg,sf,remarks
1,3:10,0,0,0,0,
2,2:55,0,0,0,0,
3,1:10,0,0,0,0,
4,5:10,0,0,0,0,
5,,,,,,R
6,2:50,0,0,0,0,
7,3:30,0,0,0,0,
8,,,,,,C
9,,,,,,C-S
10,2:00,0,0,0,0,
11,,,,,,M
12,2:10,0,0,0,0,
13,,,,,,M
14,2:05,0,0,0,0,
15,1:50,0,0,0,0,
16,,,,,,R-C
17,2:40,0,0,0,0,
18,2:20,0,0,0,0,
19,,,,,,C
20,,,,,,R
21,,,,,,S
22,,,,,,C
23,1:55,0,0,0,0,
24,2:20,0,0,0,0,
25,1:50,0,0,0,0,
26,0:20,0,0,0,0,
27,1:20,0,0,0,0,
28,2:20,0,0,0,0,
29,3:30,0,0,0,0,
30,2:30,0,0,0,0,
31,2:50,0,0,0,0,
