date,time,ng,nf,sg,sf,remarks
1,2:55,0,0,0,0,
2,4:10,0,0,0,0,
3,3:30,0,0,0,0,
4,2:11,0,0,0,0,
5,1:03,0,0,1,5,
6,,,,,,C
7,2:10,0,0,1,3,
8,3:11,0,0,0,0,
9,3:05,0,0,0,0,
10,4:04,1,5,0,0,
11,1:52,1,2,0,0,
12,4:51,0,0,0,0,
13,1:34,0,0,0,0,
14,1:27,0,0,0,0,
15,2:22,0,0,1,5,
16,2:53,0,0,2,7,
17,3:24,0,0,1,4,
18,1:17,1,3,1,1,
19,2:56,0,0,0,0,
20,2:55,0,0,0,0,
21,,,,,,C
22,6:26,0,0,0,0,
23,5:02,0,0,0,0,
24,,,,,,S
25,2:38,0,0,1,1,
26,3:56,0,0,1,1,
27,2:27,0,0,1,2,
28,2:03,0,0,0,0,
29,,,,,,M
30,,,,,,M
31,5:22,1,6,0,0,
