date,time,ng,nf,sg,sf,remarks
1,4:32,1,1,3,41,
2,3:42,0,0,4,43,
3,1:20,0,0,5,46,
4,4:20,0,0,5,42,
5,,,,,,M
6,2:28,1,4,3,30,
7,,,,,,C
8,,,,,,R
9,,,,,,R
10,2:51,1,2,2,17,
11,2:16,1,2,2,9,
12,,,,,,R
13,2:40,1,13,2,9,
14,5:20,1,12,0,0,
15,4:16,2,14,0,0,
16,3:50,2,16,0,0,
17,3:49,2,14,0,0,
18,2:04,2,8,0,0,
19,2:41,2,5,0,0,
20,2:00,1,2,0,0,
21,2:12,2,5,0,0,
22,,,,,,C
23,,,,,,C-R
24,2:08,3,10,1,1,
25,,,,,,C
26,3:32,2,4,1,3,
27,2:35,1,1,1,7,
28,4:20,0,0,1,11,
29,4:42,0,0,1,14,
30,2:37,0,0,3,12,
31,2:11,0,0,3,16,
