date,time,ng,nf,sg,sf,remarks
1,1:00,0,0,0,0,18
2,2:37,0,0,1,8,15
3,3:00,0,0,1,11,13
4,2:40,0,0,1,9,12
5,3:10,0,0,1,2,5
6,3:03,0,0,0,0,0
7,3:11,0,0,0,0,0
8,3:12,1,7,1,2,29
9,3:13,1,15,1,2,36
10,3:16,2,15,1,3,44
11,3:13,2,12,2,9,49
12,3:16,2,15,3,16,60
13,3:17,1,8,3,16,45
14,3:16,2,10,4,26,74
15,2:38,2,11,5,27,77
16,3:11,1,3,5,19,64
17,3:13,1,2,5,19,65
18,3:16,1,1,5,23,52
19,3:16,1,2,4,15,58
20,1:23,2,7,3,18,49
21,,,,,,S
22,3:16,1,14,1,4,36
23,3:13,1,10,2,7,28
24,3:12,1,1,1,3,16
25,3:11,0,0,0,0,0
26,3:12,0,0,0,0,8
27,2:33,0,0,0,0,0
28,3:10,0,0,0,0,8
29,3:10,0,0,0,0,7
30,3:09,0,0,0,0,0
31,3:11,0,0,1,3,0
