date,time,ng,nf,sg,sf,remarks
1,,,,,,R
2,4:34,0,0,2,20,
3,2:15,0,0,2,13,
4,2:50,0,0,1,8,
5,3:00,0,0,1,14,
6,,,,,,R
7,2:41,0,0,1,4,
8,2:58,0,0,2,3,
9,2:28,0,0,1,6,
10,2:20,0,0,1,8,
11,2:35,0,0,1,13,
12,3:00,0,0,1,16,
13,4:30,0,0,1,8,
14,3:10,1,2,1,8,
15,3:45,1,9,1,3,
16,3:40,1,20,0,0,
17,,,,,,R
18,2:20,1,24,0,0,
19,,,,,,R
20,2:50,1,16,0,0,
21,3:08,1,12,0,0,
22,2:35,1,3,0,0,
23,3:50,1,2,0,0,
24,2:26,0,0,0,0,
25,,,,,,R
26,3:24,0,0,0,0,
27,1:08,0,0,0,0,
28,3:17,0,0,0,0,
29,3:50,0,0,1,2,
30,,,,,,C-R
31,2:44,0,0,0,0,
