date,time,ng,nf,sg,sf,remarks
1,3:27,4,20,7,24,
2,4:05,4,16,6,29,
3,2:19,3,19,5,27,
4,,,,,,C
5,3:21,6,31,5,31,
6,3:17,4,21,5,21,
7,,,,,,R
8,,,,,,C
9,4:34,2,6,2,11,
10,3:07,3,6,2,15,
11,3:30,1,3,1,4,
12,,,,,,C-R
13,5:55,4,10,3,22,
14,,,,,,M
15,3:20,6,22,3,27,
16,3:20,3,12,2,12,不確実
17,3:25,6,36,2,33,
18,,,,,,M
19,3:28,5,34,3,32,
20,3:28,5,36,4,39,
21,3:10,5,33,5,55,
22,,,,,,M
23,3:25,5,30,5,45,肉眼黒点＝1
24,3:28,5,25,6,47,肉眼黒点＝1
25,3:28,4,25,8,70,肉眼黒点＝1
26,,,,,,M
27,,,,,,M
28,3:25,6,24,7,71,
29,3:25,6,19,8,62,
30,3:50,5,26,6,44,"不確実, 肉眼黒点＝1"
31,3:50,5,50,5,46,
