date,time,ng,nf,sg,sf,remarks
1,2:21,1,88,0,0,
2,0:52,2,4,0,0,
3,,,,,,C
4,0:16,0,0,0,0,
5,2:35,0,0,0,0,
6,2:59,0,0,0,0,
7,2:55,0,0,0,0,
8,2:56,0,0,0,0,
9,,,,,,C-R
10,,,,,,C
11,2:42,0,0,0,0,
12,5:43,0,0,2,6,
13,,,,,,C
14,3:17,1,1,0,0,
15,,,,,,R
16,0:11,0,0,0,0,
17,0:17,1,1,0,0,
18,0:20,1,1,1,3,
19,0:50,1,5,1,3,
20,,,,,,R
21,,,,,,C-R
22,0:05,1,14,1,6,
23,0:18,1,24,1,4,
24,0:16,1,22,1,2,
25,0:16,1,21,1,2,
26,0:14,3,12,1,3,
27,1:52,3,9,1,2,
28,m1:30,3,8,2,4,
29,,,,,,C
30,3:17,3,4,0,0,
