date,time,ng,nf,sg,sf,remarks
1,15:30,4,35,1,2,
2,,,,,,M
3,14:50,2,28,0,0,
4,13:50,3,23,0,0,
5,13:25,2,9,0,0,不確実
6,13:30,1,7,1,3,
7,14:10,2,19,1,1,
8,12:45,2,42,0,0,
9,11:25,2,33,1,1,
10,,,,,,C
11,,,,,,R
12,,,,,,R
13,,,,,,R
14,,,,,,R
15,11:45,6,87,4,62,
16,13:45,7,152,4,102,
17,15:30,6,151,4,109,
18,15:40,5,115,6,98,
19,,,,,,C
20,,,,,,C
21,15:45,3,28,4,52,
22,13:30,7,38,4,65,
23,,,,,,M
24,13:30,6,27,3,16,
25,,,,,,M
26,14:00,4,30,3,41,
27,,,,,,M
28,12:45,5,16,4,31,
29,,,,,,M
30,14:30,3,45,4,26,
31,,,,,,C
