date,time,ng,nf,sg,sf,remarks
1,13:20,1,37,0,0,
2,14:00,2,32,0,0,
3,13:15,1,16,0,0,
4,,,,,,M
5,10:50,1,3,2,7,
6,11:25,2,4,0,0,
7,12:50,1,6,2,5,
8,11:10,1,7,2,7,
9,13:30,1,7,2,12,
10,13:00,1,10,2,13,
11,12:00,1,12,3,18,
12,12:45,2,17,3,8,
13,14:45,3,17,1,2,
14,11:55,3,19,0,0,
15,12:20,2,20,0,0,
16,12:25,3,31,0,0,
17,,,,,,R
18,,,,,,R
19,,,,,,R
20,13:10,3,63,0,0,
21,11:35,4,63,0,0,
22,,,,,,R
23,,,,,,R
24,9:00,3,48,0,0,
25,13:15,4,48,0,0,
26,11:10,4,48,0,0,
27,11:50,2,24,0,0,
28,12:15,1,22,1,3,
29,10:10,2,22,1,3,
30,13:35,2,21,1,8,
