date,time,ng,nf,sg,sf,remarks
1,2:11,0,0,2,4,
2,3:56,1,2,2,2,
3,2:40,1,2,3,8,
4,,,,,,C
5,,,,,,C
6,3:18,2,5,4,20,
7,1:48,1,3,5,33,
8,2:56,3,5,6,32,
9,3:10,1,3,6,27,
10,4:38,1,3,5,23,
11,3:19,1,3,4,18,
12,2:21,1,2,3,10,
13,4:42,1,2,3,5,
14,3:18,0,0,2,9,
15,1:00,0,0,2,12,
16,3:07,0,0,2,23,
17,,,,,,R
18,,,,,,C
19,4:03,0,0,2,13,
20,3:55,0,0,1,1,
21,4:23,0,0,0,0,
22,3:20,0,0,0,0,
23,0:33,0,0,0,0,
24,3:33,0,0,0,0,
25,4:41,0,0,0,0,
26,5:01,0,0,0,0,
27,1:33,0,0,0,0,
28,0:56,1,2,0,0,
29,1:01,1,3,0,0,
30,,,,,,C-R
