date,time,ng,nf,sg,sf,remarks
1,3:18,2,6,1,8,
2,2:41,2,6,1,8,
3,4:17,3,12,1,4,
4,,,,,,M
5,3:40,4,16,1,2,
6,,,,,,C
7,,,,,,C
8,3:00,2,4,0,0,
9,,,,,,R
10,,,,,,M
11,3:56,2,4,0,0,
12,2:51,3,7,0,0,
13,5:10,3,11,0,0,
14,,,,,,S
15,2:52,3,17,0,0,
16,6:20,2,9,1,4,
17,2:21,4,11,0,0,
18,3:00,2,9,0,0,
19,6:05,2,6,0,0,
20,3:18,2,6,0,0,
21,3:12,2,6,0,0,
22,2:19,1,5,0,0,
23,,,,,,C
24,2:09,1,5,1,2,
25,2:47,1,4,1,2,
26,3:16,1,2,1,2,
27,2:12,1,2,1,4,
28,3:20,1,2,1,3,
29,2:13,0,0,1,6,
30,3:30,0,0,1,3,
31,3:29,0,0,1,3,
