date,time,ng,nf,sg,sf,remarks
1,8:55,0,0,0,0,
2,12:20,0,0,0,0,
3,,,,,,C
4,11:40,0,0,0,0,
5,7:30,0,0,0,0,
6,,,,,,R
7,,,,,,R
8,,,,,,R
9,8:35,0,0,0,0,
10,,,,,,C
11,15:05,0,0,0,0,
12,13:00,0,0,0,0,
13,,,,,,M
14,,,,,,M
15,15:55,1,4,1,1,
16,11:20,1,4,1,1,
17,,,,,,M
18,10:55,0,0,0,0,
19,10:40,0,0,0,0,
20,,,,,,C
21,10:10,1,1,0,0,
22,7:15,1,1,0,0,
23,12:20,1,1,0,0,
24,12:30,1,1,0,0,
25,,,,,,R
26,13:05,1,1,0,0,
27,,,,,,M
28,12:20,0,0,0,0,
29,15:25,0,0,0,0,
30,9:45,0,0,0,0,
31,9:30,0,0,0,0,
