date,time,ng,nf,sg,sf,remarks
1,5:03,0,0,0,0,0
2,2:40,0,0,0,0,0
3,1:40,0,0,0,0,0
4,1:49,0,0,0,0,0
5,1:47,0,0,0,0,0
6,1:22,0,0,1,3,10
7,1:51,0,0,1,2,12
8,0:00,0,0,1,3,7
9,3:00,0,0,1,4,10
10,2:23,0,0,1,6,12
11,2:28,0,0,1,12,13
12,6:58,0,0,2,8,13
13,3:10,0,0,2,12,13
14,3:03,0,0,2,10,22
15,1:23,0,0,2,5,16
16,0:08,1,1,0,0,11
17,5:20,1,22,1,2,30
18,5:10,1,32,1,5,45
19,1:50,1,34,1,11,51
20,0:14,1,31,1,8,51
21,1:02,1,44,1,6,48
22,1:41,1,36,1,1,36
23,0:33,1,33,0,0,28
24,1:18,1,15,0,0,25
25,1:39,1,8,1,7,22
26,3:23,0,0,2,18,42
27,3:47,1,5,2,34,16
28,0:43,1,8,2,28,50 肉眼黒点=1
29,0:30,1,3,1,28,42 肉眼黒点=1
30,,,,,,R
31,1:15,0,0,1,19,27 肉眼黒点=1
