date,time,ng,nf,sg,sf,remarks
1,0:12,0,0,0,0,7
2,0:32,0,0,0,0,0
3,2:54,0,0,0,0,0
4,2:12,0,0,0,0,0
5,,,,,,C
6,0:03,0,0,0,0,0
7,3:51,0,0,0,0,0
8,1:09,0,0,0,0,0
9,,,,,,C
10,,,,,,C
11,,,,,,R
12,3:12,0,0,0,0,0
13,2:47,0,0,0,0,0
14,,,,,,R
15,3:09,0,0,0,0,7
16,,,,,,M
17,5:48,1,2,0,0,14
18,2:33,1,4,0,0,20
19,2:08,1,8,0,0,13
20,,,,,,C
21,0:54,1,2,0,0,8
22,2:14,1,5,0,0,13
23,,,,,,C
24,1:09,1,5,0,0,10
25,1:11,1,2,0,0,9
26,0:22,1,3,0,0,9
27,0:33,1,2,0,0,8
28,2:24,1,2,0,0,8
29,2:28,1,2,0,0,8
30,2:34,0,0,0,0,0
