date,time,ng,nf,sg,sf,remarks
1,13:20,1,3,0,0,
2,,,,,,C
3,,,,,,R-C
4,11:55,1,3,0,0,
5,14:30,0,0,0,0,
6,16:30,0,0,0,0,
7,12:51,1,1,0,0,
8,12:30,0,0,0,0,
9,,,,,,C-R
10,7:18,0,0,0,0,
11,11:52,0,0,0,0,
12,13:35,0,0,0,0,
13,12:50,1,5,0,0,
14,,,,,,
15,12:45,2,18,0,0,
16,13:00,2,14,0,0,
17,8:37,1,7,0,0,
18,12:45,2,11,0,0,
19,12:45,2,16,0,0,
20,,,,,,R
21,17:00,2,6,0,0,
22,,,,,,C
23,14:00,0,0,0,0,
24,,,,,,C
25,,,,,,R
26,11:15,0,0,0,0,
27,,,,,,R
28,12:00,0,0,0,0,
29,13:40,0,0,0,0,
30,12:32,0,0,1,1,
